	Kingdom	Phylum	Class	Order	Family	Genus
ASV_1019	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1020	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_1021	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella
ASV_1022	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_1023	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia
ASV_1024	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1025	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Celeribacter
ASV_1026	Bacteria	Actinobacteriota	Actinobacteria	Kineosporiales	Kineosporiaceae	NA
ASV_1027	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1028	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella
ASV_1029	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia
ASV_1030	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1031	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Jannaschia
ASV_1033	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1034	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_1035	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV_1036	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1037	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1038	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Thalassotalea
ASV_1039	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1040	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter
ASV_1041	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Persicirhabdus
ASV_1042	Bacteria	Firmicutes	Limnochordia	Hydrogenispora	NA	NA
ASV_1043	Bacteria	Myxococcota	Polyangia	Blfdi19	NA	NA
ASV_1044	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1045	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1046	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfobacteraceae	Desulfoconvexum
ASV_1047	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola
ASV_1048	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1049	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Anaeroplasma
ASV_1050	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1051	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV_1052	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Winogradskyella
ASV_1053	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Aquabacterium
ASV_1054	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1055	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_1056	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1057	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1058	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	Halioglobus
ASV_1059	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1060	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_1061	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA
ASV_1062	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Idiomarinaceae	Idiomarina
ASV_1063	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1064	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1065	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1066	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	DEV007	NA
ASV_1067	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
ASV_1068	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1069	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1070	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1071	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1072	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
ASV_1073	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1074	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium
ASV_1075	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Ulvibacter
ASV_1076	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	Hellea
ASV_1077	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1078	Bacteria	Proteobacteria	Gammaproteobacteria	Granulosicoccales	Granulosicoccaceae	Granulosicoccus
ASV_1079	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	NA
ASV_1080	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV_1081	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1082	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_1083	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1084	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Aureispira
ASV_1085	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio
ASV_1086	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Bosea
ASV_1087	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1088	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1089	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1090	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1091	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	NA
ASV_1092	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1093	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Octadecabacter
ASV_1094	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA
ASV_1095	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halomonadaceae	Cobetia
ASV_1096	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1097	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1098	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
ASV_1099	NA	NA	NA	NA	NA	NA
ASV_1100	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NA
ASV_1101	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Orbaceae	NA
ASV_1102	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade I	Clade Ia
ASV_1103	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_1104	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Caballeronia-Paraburkholderia
ASV_1105	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1106	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1107	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1108	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	NA
ASV_1109	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	OM182 clade	NA
ASV_1110	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Cnuella
ASV_1111	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Veillonella
ASV_1112	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Roseomonas
ASV_1113	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1114	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1115	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Shewanellaceae	Shewanella
ASV_1116	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1117	Bacteria	Proteobacteria	Gammaproteobacteria	Arenicellales	Arenicellaceae	NA
ASV_1118	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Aliiglaciecola
ASV_1119	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_1120	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1121	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Halieaceae	OM60(NOR5) clade
ASV_1122	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1123	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1124	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1125	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Psychroserpens
ASV_1126	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella
ASV_1127	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1128	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1129	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1130	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Algibacter
ASV_1131	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1132	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Lewinella
ASV_1133	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_1134	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1135	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Moritellaceae	Moritella
ASV_1136	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1137	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV_1138	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Saccharospirillaceae	Oleispira
ASV_1139	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1140	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1141	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1142	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1143	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_1144	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Oceanospirillaceae	Oceanospirillum
ASV_1145	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	NA
ASV_1146	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1147	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1148	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1149	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1150	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Psychromonadaceae	Psychromonas
ASV_1151	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1152	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1153	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	NA	NA
ASV_1154	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1155	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter
ASV_1156	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea
ASV_1157	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1158	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas
ASV_1159	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_1160	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Cocleimonas
ASV_1161	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA
ASV_1162	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter
ASV_1163	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1164	Bacteria	NA	NA	NA	NA	NA
ASV_1165	Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	NA
ASV_1166	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Fictibacillus
ASV_1167	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1168	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1169	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_1170	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Psychrosphaera
ASV_1171	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1172	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Paracoccus
ASV_1173	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_1174	Bacteria	Myxococcota	Polyangia	Nannocystales	Nannocystaceae	NA
ASV_1175	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1176	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1177	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1178	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavicella
ASV_1179	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	Rubidimonas
ASV_1180	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1181	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
ASV_1182	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia-Loktanella
ASV_1183	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV_1184	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1185	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas
ASV_1186	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Olleya
ASV_1187	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1188	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Roseibacillus
ASV_1189	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Sulfurimonadaceae	Sulfurimonas
ASV_1190	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinomonadaceae	Marinomonas
ASV_1191	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA
ASV_1192	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1193	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia-Shigella
ASV_1194	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1195	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1196	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	BD1-7 clade
ASV_1197	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1198	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1199	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1200	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1201	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1202	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1203	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1204	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Nitrincolaceae	Profundimonas
ASV_1205	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1206	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Inquilinaceae	Inquilinus
ASV_1207	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_1208	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1209	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA
ASV_1210	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Hymenobacteraceae	Pontibacter
ASV_1211	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1212	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1213	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1214	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aurantivirga
ASV_1215	Bacteria	NA	NA	NA	NA	NA
ASV_1216	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	Halarcobacter
ASV_1217	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	NA	NA
ASV_1218	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	NA
ASV_1219	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Curtobacterium
ASV_1220	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Yoonia-Loktanella
ASV_1221	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1222	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1223	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1224	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_1225	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Amylibacter
ASV_1226	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Spongiibacteraceae	NA
ASV_1227	Bacteria	Proteobacteria	Gammaproteobacteria	Steroidobacterales	Woeseiaceae	Woeseia
ASV_1228	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1229	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1230	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42
ASV_1231	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Polaribacter
ASV_1232	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	Candidatus Fritschea
ASV_1233	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum
ASV_1234	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1235	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1236	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA
ASV_1237	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Leucothrix
ASV_1238	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Colwelliaceae	Colwellia
ASV_1239	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA286-E23	NA
ASV_1240	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Maribacter
ASV_1241	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Alteromonadaceae	Glaciecola
ASV_1242	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1243	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1244	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Roseobacter clade NAC11-7 lineage
ASV_1245	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Epibacterium
ASV_1246	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas
ASV_1247	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Aliivibrio
ASV_1248	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pseudoalteromonadaceae	Pseudoalteromonas
ASV_1249	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA
ASV_1250	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA
ASV_1251	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Pelomonas
